CustomerID,Recency,Frequency,MonetaryValue,cluster
14735.0,4,32,6065.69,1
14737.0,4,3,1164.55,0
14738.0,43,7,1314.45,2
14739.0,5,7,3902.28,1
14740.0,198,3,1448.21,2
14741.0,12,6,1400.34,1
14744.0,17,7,1099.98,2
14745.0,113,5,1220.26,2
14747.0,250,1,328.2,3
14748.0,30,5,1415.75,2
14752.0,44,1,389.64,0
14753.0,88,1,563.15,3
14754.0,45,2,638.05,0
14755.0,10,11,5010.28,1
14756.0,16,1,738.96,0
14757.0,76,1,420.5,3
14758.0,145,4,1484.06,2
14759.0,5,3,1625.97,0
14760.0,298,1,89.2,3
14761.0,59,2,255.9,3
14762.0,264,1,300.52,3
14764.0,47,1,278.3,3
14765.0,30,3,254.11,0
14766.0,9,6,2473.37,1
14768.0,18,2,192.60000000000002,0
14769.0,3,8,10416.98,1
14770.0,233,2,876.42,3
14772.0,113,1,139.26,3
14775.0,59,3,1011.9,2
14776.0,52,11,2538.3,1
14778.0,128,2,730.86,3
14779.0,281,3,386.15,3
14780.0,55,2,447.68,0
14782.0,320,1,200.10000000000002,3
14784.0,27,2,289.99,0
14785.0,11,2,77.4,0
14788.0,8,2,679.4399999999999,0
14789.0,29,1,197.64,0
14790.0,17,4,745.06,0
14792.0,64,1,6.2,3
14793.0,22,1,228.99,0
14794.0,3,7,1319.91,1
14795.0,167,1,131.45000000000002,3
14796.0,2,17,7975.49,1
14798.0,53,3,173.74,0
14799.0,52,1,157.7,3
14800.0,48,12,4331.79,1
14801.0,62,1,189.34,3
14803.0,163,3,845.55,2
14804.0,9,1,353.27,0
14805.0,16,4,546.4,0
14806.0,76,1,193.39000000000001,3
14808.0,40,8,2718.6,2
14810.0,41,11,2085.33,1
14813.0,370,2,152.88,3
14815.0,37,2,778.5,0
14816.0,198,1,271.85,3
14817.0,201,2,1110.34,2
14818.0,74,3,657.8,2
14819.0,65,2,272.07,3
14820.0,22,4,507.29,0
14821.0,367,1,48.800000000000004,3
14823.0,181,3,321.43,3
14824.0,11,4,1127.71,0
14825.0,4,12,2221.01,1
14828.0,197,3,2139.76,2
14829.0,30,4,697.55,2
14830.0,54,1,188.88,3
14834.0,18,6,1720.3,2
14836.0,11,3,102.44999999999999,0
14837.0,90,4,1649.5,2
14840.0,268,1,62.85,3
14841.0,54,6,3295.76,2
14842.0,44,4,2824.69,2
14844.0,64,4,3189.81,2
14847.0,149,1,309.4,3
14849.0,22,25,7930.54,1
14850.0,312,1,325.75,3
14851.0,24,2,511.35,0
14852.0,59,6,2836.69,2
14853.0,25,2,475.8,0
14854.0,79,7,2740.03,2
14855.0,120,2,645.65,3
14856.0,37,3,1290.53,2
14857.0,60,2,1173.12,2
14859.0,13,4,1353.74,2
14860.0,20,1,170.32,0
14861.0,53,1,125.79,3
14862.0,26,2,841.1999999999999,0
14863.0,30,1,266.76,0
14865.0,8,2,52.2,0
14866.0,11,12,14389.9,1
14867.0,186,3,710.28,2
14868.0,4,8,2953.59,1
14869.0,9,2,721.45,0
14870.0,262,1,327.25,3
14871.0,4,4,501.28000000000003,0
14873.0,211,1,519.68,3
14875.0,108,2,1465.3200000000002,2
14878.0,13,9,1476.09,1
14880.0,78,3,690.59,2
14881.0,20,1,255.4,0
14882.0,27,2,589.7,0
14883.0,19,6,761.59,2
14885.0,132,1,765.3199999999999,3
14886.0,253,1,364.8,3
14887.0,80,1,1862.0,2
14888.0,208,1,369.2,3
14889.0,337,1,135.9,3
14890.0,254,1,125.65,3
14891.0,149,2,554.38,3
14893.0,10,2,1237.8500000000001,0
14894.0,86,1,655.75,3
14895.0,8,20,11138.710000000001,1
14896.0,205,2,468.77000000000004,3
14897.0,8,4,1366.38,0
14898.0,24,6,1269.31,2
14901.0,12,9,1421.29,1
14902.0,26,1,332.66,0
14903.0,22,5,2795.33,2
14904.0,3,2,1025.44,0
14905.0,158,2,616.15,3
14907.0,4,7,3501.1,1
14908.0,75,1,277.8,3
14910.0,3,4,434.35,0
14911.0,2,201,143711.17,1
14912.0,17,2,867.85,0
14913.0,36,4,1227.43,2
14915.0,92,2,307.48,3
14916.0,71,4,1268.98,2
14918.0,116,2,1610.15,2
14920.0,213,2,977.77,3
14921.0,31,2,1316.07,2
14923.0,51,1,749.1,0
14924.0,246,1,310.05,3
14929.0,33,1,223.88,0
14930.0,109,3,2362.96,2
14931.0,5,5,1257.68,1
14932.0,366,1,363.53,3
14934.0,82,2,1890.94,2
14935.0,298,1,1784.71,3
14936.0,34,8,8137.02,1
14937.0,57,3,1621.88,2
14944.0,30,12,5900.25,1
14946.0,15,1,100.9,0
14947.0,73,2,290.82,3
14948.0,24,6,1101.97,2
14950.0,20,1,371.2,0
14951.0,80,1,311.69,3
14952.0,60,11,8099.49,1
14953.0,26,1,285.67,0
14954.0,13,1,294.85,0
14957.0,254,1,58.49,3
14958.0,148,3,483.72999999999996,3
14959.0,65,4,695.42,2
14960.0,9,2,221.27,0
14961.0,11,9,7044.68,1
14962.0,271,1,126.7,3
14963.0,10,5,1472.34,1
14964.0,248,1,206.21,3
14965.0,97,2,596.09,3
14966.0,15,1,183.02,0
14967.0,50,1,463.8,3
14968.0,31,1,147.59,0
14970.0,69,4,1592.06,2
14971.0,36,3,1097.98,2
14972.0,129,1,114.77,3
14973.0,108,3,1314.45,2
14974.0,38,1,89.94,3
14975.0,58,1,279.94,3
14976.0,58,7,790.86,2
14978.0,73,5,1921.3700000000001,2
14981.0,247,1,102.12,3
14984.0,20,2,202.37,0
14985.0,199,2,292.01,3
14987.0,16,2,326.4,0
14988.0,212,1,334.54,3
14995.0,39,2,231.98000000000002,0
14997.0,47,3,546.1999999999999,2
14998.0,171,2,414.87,3
15000.0,48,1,490.52,0
15002.0,116,4,1641.76,2
15004.0,148,1,1220.77,3
15005.0,16,28,6295.37,1
15006.0,52,1,480.38,3
15007.0,160,1,156.91,3
15009.0,13,3,1259.43,0
15010.0,36,1,308.94,0
15012.0,54,2,405.04,0
15014.0,44,2,257.67,0
15016.0,173,1,170.04,3
15017.0,34,1,125.58,0
15018.0,39,3,496.21000000000004,0
15019.0,267,1,252.81,3
15021.0,9,9,1871.77,1
15022.0,12,4,852.39,0
15023.0,4,11,6720.41,1
15024.0,10,10,1636.43,1
15025.0,34,1,361.96,0
15026.0,81,3,469.0,2
15027.0,31,4,1066.1499999999999,2
15028.0,9,4,627.13,0
15030.0,72,2,518.28,3
15031.0,5,4,653.19,0
15032.0,257,3,4959.1,2
15033.0,5,10,2557.18,1
15034.0,16,8,4274.16,1
15035.0,90,1,252.73000000000002,3
15036.0,73,3,429.56,2
15038.0,59,6,685.74,2
15039.0,10,47,19766.59,1
15041.0,171,1,179.93,3
15042.0,200,1,135.93,3
15043.0,32,1,537.0,0
15044.0,20,17,7634.7300000000005,1
15045.0,152,2,735.66,3
15046.0,10,15,5090.42,1
15047.0,270,1,343.62,3
15048.0,66,4,381.0,2
15049.0,274,1,121.17000000000002,3
15050.0,26,3,1737.69,2
15051.0,24,3,1383.3600000000001,2
15052.0,320,1,207.73000000000002,3
15053.0,5,3,693.95,0
15054.0,13,2,302.1,0
15057.0,276,2,1489.5,2
15058.0,26,11,2102.54,1
15059.0,41,9,1337.72,2
15060.0,9,4,294.25,0
15061.0,4,48,54534.14,1
15062.0,72,4,987.86,2
15063.0,214,1,370.79999999999995,3
15065.0,38,4,3158.13,2
15066.0,54,1,893.59,0
15067.0,79,3,1744.76,2
15068.0,47,2,553.36,0
15069.0,180,1,1109.53,3
15070.0,373,1,106.2,3
15071.0,94,2,982.07,2
15073.0,10,3,1043.41,0
15074.0,106,1,735.67,3
15075.0,78,1,773.03,3
15076.0,173,1,880.85,3
15078.0,8,32,9743.11,1
15079.0,213,4,895.61,2
15081.0,23,5,504.8,2
15083.0,257,1,88.2,3
15087.0,282,1,306.94,3
15088.0,22,2,1160.07,0
15089.0,11,6,2420.84,1
15090.0,309,1,381.32,3
15091.0,68,1,480.71,3
15092.0,216,2,457.81,3
15093.0,19,6,4597.02,1
15095.0,104,4,1370.6,2
15096.0,43,1,219.39000000000001,3
15097.0,5,1,248.08,0
15098.0,183,3,39916.5,2
15099.0,85,1,410.48,3
15100.0,334,3,876.0,3
15101.0,9,2,317.53,0
15103.0,32,2,703.36,0
15104.0,197,2,993.54,3
15105.0,19,7,2298.93,1
15106.0,18,5,1422.52,2
15107.0,312,6,319.5,3
15108.0,142,4,1300.25,2
15109.0,246,1,484.95,3
15110.0,24,4,996.1,2
15111.0,30,3,1567.48,2
15113.0,10,3,3509.43,2
15114.0,31,10,2760.56,1
15115.0,19,1,340.11,0
15116.0,18,4,1352.75,2
15117.0,15,5,1551.78,2
15118.0,135,1,244.8,3
15119.0,246,1,266.4,3
15120.0,134,1,358.82,3
15121.0,51,2,457.72,0
15122.0,115,3,1633.78,2
15123.0,8,2,2199.31,0
15124.0,23,2,184.19,0
15125.0,26,15,11528.48,1
15127.0,66,1,406.53,3
15128.0,61,4,1471.0,2
15129.0,51,11,3447.4,1
15130.0,170,1,330.11,3
15132.0,19,5,977.9300000000001,2
15133.0,128,3,982.42,2
15134.0,15,8,1387.99,1
15135.0,240,1,139.05,3
15136.0,3,4,1286.7,0
15139.0,240,2,178.96,3
15140.0,53,7,2354.25,2
15142.0,47,1,498.74,0
15143.0,226,1,259.45,3
15144.0,9,17,6580.44,1
15145.0,5,4,1194.73,0
15146.0,165,2,1327.16,2
15147.0,241,1,623.5,3
15148.0,11,1,301.29,0
15149.0,134,1,520.8000000000001,3
15150.0,18,10,5291.33,1
15152.0,10,13,4745.69,1
15153.0,32,1,329.25,0
15154.0,76,1,254.28,3
15156.0,2,3,961.49,0
15157.0,4,3,1936.07,0
15158.0,46,1,401.40000000000003,0
15159.0,2,30,18641.010000000002,1
15160.0,358,1,158.16,3
15163.0,19,2,304.47,0
15164.0,69,3,824.58,2
15165.0,374,1,487.75,3
15167.0,321,1,158.8,3
15168.0,26,1,106.56,0
15171.0,332,1,1289.5,3
15172.0,9,5,1624.05,1
15174.0,323,1,135.75,3
15175.0,72,1,224.14,3
15178.0,261,1,40.5,3
15179.0,19,5,2206.95,2
15180.0,368,1,87.5,3
15181.0,67,3,689.4799999999999,2
15182.0,155,2,622.85,3
15184.0,30,2,402.2,0
15185.0,71,1,310.62,3
15186.0,15,2,411.41,0
15187.0,2,16,4777.18,1
15189.0,2,41,16225.39,1
15192.0,120,3,1044.32,2
15193.0,61,1,499.32,3
15194.0,4,15,7616.53,1
15195.0,3,1,3861.0,0
15197.0,11,3,1079.6100000000001,0
15198.0,93,2,193.64,3
15199.0,60,4,1268.7,2
15201.0,88,5,1236.54,2
15203.0,26,6,1827.8,2
15204.0,358,1,316.58,3
15205.0,86,2,653.24,2
15206.0,11,4,420.29999999999995,0
15208.0,2,5,870.12,1
15210.0,226,1,331.18,3
15211.0,61,2,894.4100000000001,2
15212.0,242,1,101.8,3
15213.0,319,2,328.35,3
15214.0,2,8,1661.44,1
15215.0,47,3,734.94,2
15216.0,88,1,96.6,3
15218.0,11,11,5756.89,1
15219.0,177,1,305.75,3
15220.0,52,6,1778.96,2
15221.0,367,1,403.25,3
15222.0,319,1,585.0,3
15223.0,226,2,755.75,3
15224.0,359,2,322.08,3
15225.0,235,1,409.40000000000003,3
15226.0,311,1,154.41,3
15227.0,37,5,1219.4,2
15228.0,67,4,3386.71,2
15230.0,240,2,429.6,3
15232.0,114,2,612.06,3
15234.0,277,1,197.0,3
15235.0,218,12,2247.51,2
15236.0,299,1,321.05,3
15237.0,2,4,1412.32,1
15238.0,30,3,1071.99,2
15239.0,11,2,780.59,0
15240.0,45,5,1706.57,2
15241.0,67,8,1756.44,2
15243.0,75,1,316.68,3
15244.0,66,2,631.57,2
15245.0,135,3,2515.84,2
15246.0,239,2,514.15,3
15247.0,123,1,356.0,3
15249.0,32,13,6688.46,1
15251.0,10,11,10484.99,1
15252.0,37,2,740.78,0
15253.0,17,5,918.1999999999999,2
15254.0,128,1,300.36,3
15255.0,67,1,890.85,3
15256.0,149,1,98.45,3
15257.0,284,1,317.15,3
15258.0,169,2,623.16,3
15260.0,101,7,1810.77,2
15261.0,136,1,254.82,3
15262.0,324,1,178.95000000000002,3
15263.0,107,1,156.51,3
15264.0,65,1,393.74,3
15265.0,152,2,1506.1200000000001,2
15266.0,339,1,119.3,3
15267.0,23,5,1717.36,2
15269.0,24,1,408.8,0
15270.0,16,7,2379.49,1
15271.0,8,15,2493.34,1
15272.0,58,2,721.94,2
15274.0,5,2,716.57,0
15275.0,38,1,615.14,0
15276.0,67,1,128.63,3
15277.0,47,1,255.89999999999998,3
15279.0,355,1,290.51,3
15280.0,173,1,113.12,3
15281.0,59,9,2332.15,2
15286.0,50,1,240.55,3
15287.0,23,2,486.69,0
15288.0,44,5,2306.52,2
15289.0,30,3,939.78,2
15290.0,5,18,7943.22,1
15291.0,26,15,4668.3,1
15292.0,202,1,178.39,3
15296.0,51,6,3672.86,2
15297.0,11,3,641.94,0
15298.0,3,12,4799.9,1
15299.0,68,7,4507.01,2
15300.0,65,1,496.44,3
15301.0,51,12,5049.95,1
15303.0,291,1,574.02,3
15304.0,61,8,694.4000000000001,2
15306.0,65,3,1174.35,2
15307.0,96,1,205.3,3
15308.0,275,1,310.47,3
15311.0,1,91,60632.75,1
15312.0,76,4,924.85,2
15313.0,111,1,52.0,3
15314.0,200,1,327.97,3
15315.0,65,2,570.5,2
15316.0,327,1,165.0,3
15318.0,4,1,312.62,0
15319.0,284,1,204.5,3
15320.0,45,1,267.13,3
15321.0,71,3,2748.31,2
15322.0,86,1,679.68,3
15325.0,104,1,161.74,3
15326.0,334,1,311.71,3
15327.0,53,1,208.75,3
15329.0,40,3,1049.7,2
15330.0,33,2,714.96,0
15332.0,367,4,1661.06,2
15333.0,209,1,1028.56,3
15334.0,157,3,350.82,3
15335.0,54,1,170.22,3
15339.0,67,2,574.07,2
15341.0,81,1,2020.52,2
15342.0,130,1,406.09,3
15343.0,88,1,364.5,3
15344.0,1,3,563.94,0
15345.0,46,1,393.54,0
15346.0,333,1,252.42000000000002,3
15347.0,367,1,201.60000000000002,3
15348.0,73,1,158.04,3
15349.0,159,2,463.90999999999997,3
15350.0,374,1,115.65,3
15351.0,13,7,1934.66,1
15353.0,255,2,770.12,3
15355.0,30,2,277.05,0
15356.0,32,10,2718.03,1
15358.0,5,22,8347.2,1
15360.0,40,1,427.93,0
15361.0,362,1,418.92,3
15363.0,373,1,326.0,3
15364.0,96,2,913.19,2
15365.0,26,7,2314.32,2
15366.0,76,2,602.51,2
15367.0,58,4,1877.59,2
15368.0,22,1,446.94000000000005,0
15370.0,41,7,2386.05,2
15372.0,138,1,2007.3999999999999,2
15373.0,9,12,2415.91,1
15374.0,129,1,168.0,3
15376.0,41,3,1221.56,2
15379.0,170,7,3703.29,2
15380.0,9,5,1690.2600000000002,1
15381.0,214,2,596.85,3
15382.0,15,6,5955.71,1
15384.0,170,2,642.41,3
15385.0,41,1,316.88,0
15386.0,187,1,394.14,3
15388.0,271,1,140.54,3
15389.0,173,1,500.0,3
15392.0,5,4,1535.53,1
15393.0,17,2,231.86,0
15394.0,10,4,2183.54,2
15395.0,326,1,107.45,3
15396.0,113,1,288.18,3
15397.0,290,1,94.0,3
15398.0,17,2,1345.53,0
15399.0,2,3,815.77,0
15400.0,93,5,716.2,2
15402.0,149,2,626.77,3
15405.0,190,1,349.1,3
15406.0,32,2,510.71000000000004,0
15407.0,34,4,1046.74,2
15408.0,265,1,267.18,3
15410.0,85,8,3450.84,2
15411.0,27,4,1348.93,2
15412.0,172,1,190.53,3
15414.0,10,3,774.9000000000001,0
15415.0,314,1,559.61,3
15416.0,65,4,3984.32,2
15417.0,86,1,508.8,3
15419.0,25,1,135.86,0
15421.0,59,4,950.36,2
15422.0,324,2,97.7,3
15423.0,39,1,43.5,3
15424.0,255,2,383.34,3
15426.0,20,5,1404.07,2
15427.0,34,3,1430.54,2
15428.0,16,1,93.78,0
15429.0,27,2,397.35,0
15432.0,24,1,171.19,0
15433.0,214,2,533.3,3
15434.0,9,5,1041.48,0
15435.0,23,1,149.29,0
15436.0,13,3,1067.75,0
15437.0,263,1,200.16,3
15438.0,132,1,156.57999999999998,3
15440.0,55,3,383.68,0
15442.0,249,1,594.0,3
15443.0,2,7,3213.59,1
15444.0,10,2,1411.21,0
15445.0,265,1,113.5,3
15447.0,331,1,155.17,3
15448.0,313,1,494.64,3
15449.0,27,3,974.52,2
15450.0,31,1,429.84,0
15452.0,30,3,528.48,0
15453.0,2,7,1371.77,1
15454.0,363,1,179.1,3
15456.0,284,3,434.59000000000003,3
15457.0,263,1,237.07,3
15458.0,26,1,161.64,0
15460.0,355,1,214.26,3
15462.0,95,3,234.6,3
15463.0,30,1,126.14,0
15464.0,339,1,1044.65,3
15465.0,20,18,7354.62,1
15466.0,86,1,334.53,3
15467.0,10,3,524.88,0
15468.0,52,2,467.51,0
15469.0,51,2,538.55,0
15471.0,3,1,454.48,0
15472.0,114,1,371.56,3
15473.0,15,7,1771.2,1
15475.0,78,1,454.10999999999996,3
15478.0,41,2,1399.92,2
15480.0,117,1,905.5,3
15482.0,16,12,10879.76,1
15483.0,162,4,225.26,3
15484.0,2,4,3590.41,1
15485.0,31,3,2564.5,2
15488.0,93,1,91.32000000000001,3
15489.0,23,3,1134.28,2
15491.0,96,6,3100.09,2
15492.0,29,2,659.4599999999999,0
15493.0,33,5,1953.41,2
15494.0,22,2,1280.58,0
15497.0,18,2,1262.2,0
15498.0,3,27,13316.4,1
15500.0,9,4,1131.56,0
15502.0,16,12,10384.93,1
15503.0,363,1,141.04,3
15504.0,82,1,52.83,3
15505.0,53,5,3610.96,2
15506.0,23,3,972.08,2
15507.0,172,1,475.86,3
15508.0,190,6,1000.27,2
15510.0,331,1,250.0,3
15511.0,12,5,900.53,2
15512.0,156,2,121.0,3
15513.0,34,19,14758.220000000001,1
15514.0,13,11,4023.7200000000003,1
15516.0,45,3,62.43,3
15517.0,234,1,267.03,3
15518.0,65,8,1921.55,2
15520.0,2,1,343.5,0
15521.0,41,8,3000.2,2
15522.0,33,2,397.99,0
15523.0,85,1,412.01000000000005,3
15524.0,25,1,440.0,0
15525.0,3,3,734.37,0
15526.0,34,2,148.44,0
15527.0,19,8,2428.53,1
15528.0,255,1,229.33,3
15529.0,23,11,3962.6,1
15530.0,22,4,1497.31,2
15531.0,9,2,1972.39,0
15532.0,26,4,1564.73,2
15533.0,20,3,807.57,0
15535.0,174,4,502.9,2
15537.0,164,1,110.92,3
15539.0,8,1,538.46,0
15540.0,12,1,213.3,0
15541.0,115,1,85.13000000000001,3
15543.0,289,1,127.86,3
15544.0,10,9,3546.71,1
15545.0,55,2,288.96999999999997,3
15547.0,8,14,4910.6,1
15549.0,78,3,1681.46,2
15550.0,5,4,575.63,0
15551.0,37,1,436.06,0
15552.0,218,1,90.12,3
15553.0,61,1,428.93,3
15554.0,278,1,217.2,3
15555.0,13,16,4794.86,1
15556.0,25,1,279.77,0
15557.0,29,1,468.91,0
15561.0,12,4,800.59,0
15562.0,352,1,134.55,3
15563.0,23,4,1400.44,2
15565.0,51,2,173.16,3
15567.0,19,1,186.01,0
15568.0,3,3,758.29,0
15569.0,104,5,1375.71,2
15570.0,8,12,4148.82,1
15571.0,12,4,650.4300000000001,0
15572.0,5,7,2533.42,1
15573.0,32,2,591.1899999999999,0
15574.0,178,4,675.64,2
15576.0,38,1,921.37,0
15577.0,152,3,258.88,3
15578.0,163,1,127.1,3
15579.0,69,2,327.6,3
15581.0,121,13,3675.77,2
15582.0,25,3,682.9100000000001,0
15584.0,24,4,720.86,2
15585.0,177,1,455.3,3
15587.0,51,4,913.6800000000001,2
15589.0,256,3,478.53000000000003,3
15592.0,47,1,388.58,0
15593.0,71,1,199.8,3
15594.0,16,5,1771.78,2
15596.0,101,5,1406.59,2
15597.0,36,1,324.57,0
15598.0,54,1,240.68,3
15599.0,27,2,761.74,0
15601.0,12,14,6776.56,1
15602.0,9,9,1297.8700000000001,1
15603.0,79,1,48.480000000000004,3
15604.0,53,1,216.39,3
15605.0,37,5,1198.23,2
15606.0,62,9,2920.16,2
15607.0,337,1,104.76,3
15608.0,29,4,1093.68,2
15609.0,185,1,298.48,3
15610.0,52,1,112.46000000000001,3
15611.0,10,13,1591.45,1
15612.0,37,2,195.15,0
15615.0,11,23,10399.74,1
15618.0,33,4,776.851,2
15619.0,11,1,336.40000000000003,0
15620.0,57,3,1553.18,2
15621.0,5,4,1293.03,0
15622.0,44,9,3709.56,1
15623.0,142,1,301.03,3
15624.0,117,4,588.13,2
15625.0,104,4,1534.26,2
15626.0,75,2,675.8,2
15628.0,5,9,2870.2400000000002,1
15630.0,46,2,1186.35,2
15632.0,16,8,3285.31,1
15634.0,18,1,243.55,0
15636.0,90,2,724.76,2
15637.0,53,1,223.36,3
15639.0,135,1,425.32,3
15640.0,5,15,12416.11,1
15641.0,106,4,1887.2,2
15643.0,192,3,664.0,2
15644.0,167,4,803.54,2
15645.0,19,1,612.01,0
15646.0,158,3,447.64000000000004,3
15648.0,205,2,639.5,3
15649.0,337,2,816.0,3
15651.0,37,3,646.3,2
15652.0,92,1,337.74,3
15653.0,93,2,877.4399999999999,2
15654.0,10,2,922.53,0
15655.0,244,1,560.67,3
15656.0,46,4,748.5,2
15657.0,23,1,30.0,0
15658.0,191,5,1024.1000000000001,2
15659.0,44,1,306.45,0
15660.0,26,9,1600.86,1
15661.0,318,2,309.8,3
15663.0,107,1,138.14,3
15664.0,51,1,386.43,3
15665.0,169,2,2222.21,2
15667.0,40,1,301.32,0
15668.0,218,1,76.32000000000001,3
15669.0,41,4,684.34,2
15670.0,297,1,173.05,3
15671.0,19,7,2657.13,1
15673.0,89,4,2726.23,2
15674.0,74,5,2446.6,2
15675.0,82,3,323.69,3
15676.0,19,3,3435.76,2
15677.0,50,1,657.23,0
15678.0,53,1,352.7,3
15679.0,25,4,781.28,2
15680.0,10,3,1333.68,0
15681.0,26,5,1426.16,2
15683.0,118,1,193.75,3
15687.0,9,9,2993.1,1
15689.0,120,2,254.1,3
15690.0,5,2,239.76,0
15691.0,253,1,136.8,3
15692.0,29,1,191.04,0
15694.0,1,14,6479.4,1
15695.0,267,2,409.98,3
15696.0,34,8,2711.11,1
15699.0,18,1,309.65,0
15700.0,173,2,696.68,3
15701.0,3,4,1529.0,1
15703.0,265,1,211.5,3
15704.0,141,4,2293.62,2
15705.0,202,1,143.1,3
15706.0,64,4,1060.56,2
15707.0,36,4,916.98,2
15708.0,41,7,3235.25,2
15709.0,284,1,133.25,3
15712.0,10,5,1072.3600000000001,2
15713.0,144,2,356.7,3
15714.0,12,2,330.03000000000003,0
15716.0,146,4,1101.1100000000001,2
15717.0,235,1,150.3,3
15719.0,33,13,5030.07,1
15720.0,25,1,598.73,0
15721.0,12,1,471.40000000000003,0
15722.0,36,5,2211.21,2
15723.0,365,1,190.7,3
15724.0,202,2,218.25,3
15725.0,16,1,415.25,0
15727.0,17,7,5159.06,1
15729.0,213,1,85.0,3
15730.0,66,3,1120.88,2
15732.0,213,2,294.12,3
15733.0,283,1,162.3,3
15734.0,115,2,1339.45,2
15737.0,15,8,1188.1200000000001,1
15738.0,19,16,4812.42,1
15739.0,67,1,449.12,3
15740.0,50,1,154.88,3
15743.0,17,4,775.96,0
15744.0,78,1,34.8,3
15745.0,20,4,1094.59,2
15746.0,135,1,196.88,3
15747.0,13,3,946.64,0
15748.0,41,1,144.36,3
15749.0,236,3,44534.3,2
15750.0,3,8,2463.05,1
15752.0,40,7,2626.6,2
15753.0,305,1,79.2,3
15754.0,52,3,458.57,2
15755.0,11,6,2364.25,1
15756.0,62,4,528.01,2
15757.0,66,2,714.42,2
15758.0,25,1,205.25,0
15759.0,219,3,253.04,3
15762.0,66,2,583.75,2
15763.0,32,2,1086.92,2
15764.0,89,6,3279.97,2
15766.0,65,1,315.06,3
15768.0,116,3,621.8299999999999,2
15769.0,8,26,56252.72,1
15773.0,6,1,635.6800000000001,0
15774.0,69,1,270.8,3
15775.0,246,1,104.9,3
15776.0,134,1,241.62,3
15777.0,242,4,1047.11,2
15780.0,184,3,475.28000000000003,3
15781.0,26,3,345.46,0
15782.0,10,3,2614.7400000000002,2
15783.0,11,1,246.3,0
15785.0,33,5,2328.9700000000003,2
15786.0,47,3,4919.0,2
15787.0,27,3,933.26,2
15789.0,359,1,351.3,3
15790.0,11,1,218.75,0
15791.0,44,2,1612.69,2
15793.0,15,3,965.61,0
15795.0,150,1,610.01,3
15796.0,2,8,2708.61,1
15797.0,114,4,2207.4,2
15799.0,76,3,884.14,2
15800.0,108,2,696.89,3
15801.0,47,3,1063.95,2
15802.0,143,1,451.42,3
15803.0,52,1,415.82000000000005,3
15804.0,1,13,4206.39,1
15805.0,24,17,5488.18,1
15806.0,47,3,784.58,2
15807.0,51,3,903.9,2
15808.0,307,4,3651.27,2
15809.0,37,5,515.77,2
15810.0,79,4,1391.98,2
15811.0,23,6,2218.62,2
15812.0,108,5,1801.14,2
15813.0,208,2,1303.9099999999999,2
15814.0,17,4,1945.33,2
15815.0,64,5,2100.6,2
15819.0,50,4,1905.45,2
15820.0,320,1,206.98,3
15821.0,45,2,570.96,0
15822.0,4,2,885.47,0
15823.0,373,1,15.0,3
15825.0,173,1,532.94,3
15826.0,57,3,1654.31,2
15827.0,74,14,1836.0900000000001,2
15829.0,100,2,636.14,3
15830.0,38,1,576.0,0
15831.0,59,3,794.64,2
15832.0,255,1,836.79,3
15834.0,71,4,2225.15,2
15835.0,45,4,954.09,2
15836.0,51,1,137.37,3
15837.0,65,1,391.98,3
15838.0,12,19,33643.08,1
15839.0,34,3,1048.49,2
15840.0,59,2,355.56,3
15841.0,73,4,1224.06,2
15843.0,304,1,118.95000000000002,3
15844.0,47,1,130.73999999999998,3
15845.0,18,8,3711.77,1
15847.0,39,2,389.27,0
15850.0,20,2,234.88,0
15852.0,187,2,160.71,3
15853.0,52,1,110.8,3
15854.0,5,12,2969.12,1
15855.0,137,5,712.24,2
15856.0,5,27,16143.64,1
15857.0,19,1,297.0,0
15858.0,16,5,1427.57,2
15860.0,41,8,965.16,2
15861.0,13,8,3146.92,1
15862.0,9,4,832.88,0
15863.0,26,2,68.84,0
15864.0,23,6,1936.3200000000002,2
15865.0,41,3,895.13,2
15866.0,102,1,211.89,3
15867.0,6,15,3810.14,1
15869.0,278,2,149.64,3
15870.0,33,1,351.44,0
15872.0,15,2,316.25,0
15874.0,64,7,4405.88,2
15877.0,2,2,490.33,0
15880.0,370,1,329.03000000000003,3
15881.0,313,5,501.39000000000004,2
15882.0,199,4,516.36,2
15883.0,3,2,396.48,0
15885.0,93,3,379.35,3
15886.0,61,1,181.09,3
15888.0,81,1,168.31,3
15889.0,157,2,420.07,3
15891.0,227,1,511.68,3
15894.0,254,2,258.25,3
15895.0,150,1,179.17,3
15897.0,195,2,208.59,3
15898.0,2,5,1383.83,1
15899.0,369,1,56.25,3
15900.0,24,1,337.28,0
15901.0,17,3,351.73,0
15903.0,10,7,5126.76,1
15904.0,9,1,164.68,0
15906.0,20,7,1567.69,2
15907.0,4,3,882.72,0
15909.0,174,1,191.94,3
15910.0,1,8,1228.88,1
15912.0,179,2,264.62,3
15916.0,17,8,1502.8600000000001,1
15917.0,248,1,123.1,3
15918.0,191,2,334.23,3
15919.0,20,2,525.69,0
15920.0,155,4,167.5,3
15921.0,173,1,323.03000000000003,3
15922.0,374,1,369.5,3
15923.0,373,1,127.08,3
15925.0,195,1,207.15,3
15930.0,68,1,426.63,3
15932.0,5,8,2495.87,1
15933.0,22,3,1107.46,2
15935.0,240,2,416.86,3
15937.0,65,1,145.35,3
15938.0,113,5,404.58,2
15939.0,90,15,6115.01,1
15940.0,312,1,35.8,3
